;New Bullards Bar Storage (AF),,
1987,45,561823
1987,46,561823
1987,47,561823
1987,48,561823
1987,49,624644
1987,50,624644
1987,51,624644
1987,52,624644
1988,1,665090
1988,2,665090
1988,3,665090
1988,4,665090
1988,5,665090
1988,6,657813
1988,7,657813
1988,8,657813
1988,9,657813
1988,10,693905
1988,11,693905
1988,12,693905
1988,13,693905
1988,14,735572
1988,15,735572
1988,16,735572
1988,17,735572
1988,18,735572
1988,19,753134
1988,20,753134
1988,21,753134
1988,22,753134
1988,23,731564
1988,24,731564
1988,25,731564
1988,26,731564
1988,27,659900
1988,28,659900
1988,29,659900
1988,30,659900
1988,31,659900
1988,32,582370
1988,33,582370
1988,34,582370
1988,35,582370
1988,36,541732
1988,37,541732
1988,38,541732
1988,39,541732
1988,40,541732
1988,41,507361
1988,42,507361
1988,43,507361
1988,44,507361
1988,45,552290
1988,46,552290
1988,47,552290
1988,48,552290
1988,49,558611
1988,50,558611
1988,51,558611
1988,52,558611
1989,1,572212
1989,2,572212
1989,3,572212
1989,4,572212
1989,5,572212
1989,6,618619
1989,7,618619
1989,8,618619
1989,9,618619
1989,10,818913
1989,11,818913
1989,12,818913
1989,13,818913
1989,14,874962
1989,15,874962
1989,16,874962
1989,17,874962
1989,18,874962
1989,19,930586
1989,20,930586
1989,21,930586
1989,22,930586
1989,23,928806
1989,24,928806
1989,25,928806
1989,26,928806
1989,27,840356
1989,28,840356
1989,29,840356
1989,30,840356
1989,31,840356
1989,32,712046
1989,33,712046
1989,34,712046
1989,35,712046
1989,36,620888
1989,37,620888
1989,38,620888
1989,39,620888
1989,40,615674
1989,41,615674
1989,42,615674
1989,43,615674
1989,44,615674
1989,45,602319
1989,46,602319
1989,47,602319
1989,48,602319
1989,49,575436
1989,50,575436
1989,51,575436
1989,52,575436
1990,1,606359
1990,2,606359
1990,3,606359
1990,4,606359
1990,5,606359
1990,6,639369
1990,7,639369
1990,8,639369
1990,9,639369
1990,10,754276
1990,11,754276
1990,12,754276
1990,13,754276
1990,14,832239
1990,15,832239
1990,16,832239
1990,17,832239
1990,18,832239
1990,19,852584
1990,20,852584
1990,21,852584
1990,22,852584
1990,23,929545
1990,24,929545
1990,25,929545
1990,26,929545
1990,27,786967
1990,28,786967
1990,29,786967
1990,30,786967
1990,31,786967
1990,32,737623
1990,33,737623
1990,34,737623
1990,35,737623
1990,36,714330
1990,37,714330
1990,38,714330
1990,39,714330
1990,40,655647
1990,41,655647
1990,42,655647
1990,43,655647
1990,44,655647
1990,45,607280
1990,46,607280
1990,47,607280
1990,48,607280
1990,49,558780
1990,50,558780
1990,51,558780
1990,52,558780
1991,1,520130
1991,2,520130
1991,3,520130
1991,4,520130
1991,5,520130
1991,6,502675
1991,7,502675
1991,8,502675
1991,9,502675
1991,10,644200
1991,11,644200
1991,12,644200
1991,13,644200
1991,14,764525
1991,15,764525
1991,16,764525
1991,17,764525
1991,18,764525
1991,19,863279
1991,20,863279
1991,21,863279
1991,22,863279
1991,23,888517
1991,24,888517
1991,25,888517
1991,26,888517
1991,27,842547
1991,28,842547
1991,29,842547
1991,30,842547
1991,31,842547
1991,32,732084
1991,33,732084
1991,34,732084
1991,35,732084
1991,36,621609
1991,37,621609
1991,38,621609
1991,39,621609
1991,40,554739
1991,41,554739
1991,42,554739
1991,43,554739
1991,44,554739
1991,45,525503
1991,46,525503
1991,47,525503
1991,48,525503
1991,49,493164
1991,50,493164
1991,51,493164
1991,52,493164
1992,1,465050
1992,2,465050
1992,3,465050
1992,4,465050
1992,5,465050
1992,6,555075
1992,7,555075
1992,8,555075
1992,9,555075
1992,10,640177
1992,11,640177
1992,12,640177
1992,13,640177
1992,14,713940
1992,15,713940
1992,16,713940
1992,17,713940
1992,18,713940
1992,19,681099
1992,20,681099
1992,21,681099
1992,22,681099
1992,23,625947
1992,24,625947
1992,25,625947
1992,26,625947
1992,27,588589
1992,28,588589
1992,29,588589
1992,30,588589
1992,31,588589
1992,32,547045
1992,33,547045
1992,34,547045
1992,35,547045
1992,36,533956
1992,37,533956
1992,38,533956
1992,39,533956
1992,40,533956
1992,41,507996
1992,42,507996
1992,43,507996
1992,44,507996
1992,45,484227
1992,46,484227
1992,47,484227
1992,48,484227
1992,49,516076
1992,50,516076
1992,51,516076
1992,52,516076
1993,1,673329
1993,2,673329
1993,3,673329
1993,4,673329
1993,5,673329
1993,6,701789
1993,7,701789
1993,8,701789
1993,9,701789
1993,10,809569
1993,11,809569
1993,12,809569
1993,13,809569
1993,14,823051
1993,15,823051
1993,16,823051
1993,17,823051
1993,18,823051
1993,19,924786
1993,20,924786
1993,21,924786
1993,22,924786
1993,23,931899
1993,24,931899
1993,25,931899
1993,26,931899
1993,27,854133
1993,28,854133
1993,29,854133
1993,30,854133
1993,31,854133
1993,32,755379
1993,33,755379
1993,34,755379
1993,35,755379
1993,36,705263
1993,37,705263
1993,38,705263
1993,39,705263
1993,40,658673
1993,41,658673
1993,42,658673
1993,43,658673
1993,44,658673
1993,45,592116
1993,46,592116
1993,47,592116
1993,48,592116
1993,49,555310
1993,50,555310
1993,51,555310
1993,52,555310
1994,1,518681
1994,2,518681
1994,3,518681
1994,4,518681
1994,5,518681
1994,6,546479
1994,7,546479
1994,8,546479
1994,9,546479
1994,10,604443
1994,11,604443
1994,12,604443
1994,13,604443
1994,14,645924
1994,15,645924
1994,16,645924
1994,17,645924
1994,18,645924
1994,19,669844
1994,20,669844
1994,21,669844
1994,22,669844
1994,23,634461
1994,24,634461
1994,25,634461
1994,26,634461
1994,27,587056
1994,28,587056
1994,29,587056
1994,30,587056
1994,31,587056
1994,32,531499
1994,33,531499
1994,34,531499
1994,35,531499
1994,36,506599
1994,37,506599
1994,38,506599
1994,39,506599
1994,40,484196
1994,41,484196
1994,42,484196
1994,43,484196
1994,44,484196
1994,45,477470
1994,46,477470
1994,47,477470
1994,48,477470
1994,49,530560
1994,50,530560
1994,51,530560
1994,52,530560
1995,1,783870
1995,2,783870
1995,3,783870
1995,4,783870
1995,5,783870
1995,6,729006
1995,7,729006
1995,8,729006
1995,9,729006
1995,10,783491
1995,11,783491
1995,12,783491
1995,13,783491
1995,14,879691
1995,15,879691
1995,16,879691
1995,17,879691
1995,18,879691
1995,19,946806
1995,20,946806
1995,21,946806
1995,22,946806
1995,23,970583
1995,24,970583
1995,25,970583
1995,26,970583
1995,27,917851
1995,28,917851
1995,29,917851
1995,30,917851
1995,31,917851
1995,32,829936
1995,33,829936
1995,34,829936
1995,35,829936
1995,36,791168
1995,37,791168
1995,38,791168
1995,39,791168
1995,40,732645
1995,41,732645
1995,42,732645
1995,43,732645
1995,44,732645
1995,45,682170
1995,46,682170
1995,47,682170
1995,48,682170
1995,49,682706
1995,50,682706
1995,51,682706
1995,52,682706
1996,1,739717
1996,2,739717
1996,3,739717
1996,4,739717
1996,5,739717
1996,6,762386
1996,7,762386
1996,8,762386
1996,9,762386
1996,10,796356
1996,11,796356
1996,12,796356
1996,13,796356
1996,14,902620
1996,15,902620
1996,16,902620
1996,17,902620
1996,18,902620
1996,19,963028
1996,20,963028
1996,21,963028
1996,22,963028
1996,23,942024
1996,24,942024
1996,25,942024
1996,26,942024
1996,27,854486
1996,28,854486
1996,29,854486
1996,30,854486
1996,31,854486
1996,32,734007
1996,33,734007
1996,34,734007
1996,35,734007
1996,36,684200
1996,37,684200
1996,38,684200
1996,39,684200
1996,40,684200
1996,41,614098
1996,42,614098
1996,43,614098
1996,44,614098
1996,45,607213
1996,46,607213
1996,47,607213
1996,48,607213
1996,49,838825
1996,50,838825
1996,51,838825
1996,52,838825
1997,1,790412
1997,2,790412
1997,3,790412
1997,4,790412
1997,5,790412
1997,6,714488
1997,7,714488
1997,8,714488
1997,9,714488
1997,10,715434
1997,11,715434
1997,12,715434
1997,13,715434
1997,14,801269
1997,15,801269
1997,16,801269
1997,17,801269
1997,18,801269
1997,19,864127
1997,20,864127
1997,21,864127
1997,22,864127
1997,23,861143
1997,24,861143
1997,25,861143
1997,26,861143
1997,27,766503
1997,28,766503
1997,29,766503
1997,30,766503
1997,31,766503
1997,32,638488
1997,33,638488
1997,34,638488
1997,35,638488
1997,36,612631
1997,37,612631
1997,38,612631
1997,39,612631
1997,40,563755
1997,41,563755
1997,42,563755
1997,43,563755
1997,44,563755
1997,45,563552
1997,46,563552
1997,47,563552
1997,48,563552
1997,49,548378
1997,50,548378
1997,51,548378
1997,52,548378
1998,1,695377
1998,2,695377
1998,3,695377
1998,4,695377
1998,5,695377
1998,6,755338
1998,7,755338
1998,8,755338
1998,9,755338
1998,10,788268
1998,11,788268
1998,12,788268
1998,13,788268
1998,14,839218
1998,15,839218
1998,16,839218
1998,17,839218
1998,18,839218
1998,19,949750
1998,20,949750
1998,21,949750
1998,22,949750
1998,23,961446
1998,24,961446
1998,25,961446
1998,26,961446
1998,27,916737
1998,28,916737
1998,29,916737
1998,30,916737
1998,31,916737
1998,32,780068
1998,33,780068
1998,34,780068
1998,35,780068
1998,36,708904
1998,37,708904
1998,38,708904
1998,39,708904
1998,40,659384
1998,41,659384
1998,42,659384
1998,43,659384
1998,44,659384
1998,45,648290
1998,46,648290
1998,47,648290
1998,48,648290
1998,49,634425
1998,50,634425
1998,51,634425
1998,52,634425
1999,1,693442
1999,2,693442
1999,3,693442
1999,4,693442
1999,5,693442
1999,6,794709
1999,7,794709
1999,8,794709
1999,9,794709
1999,10,762263
1999,11,762263
1999,12,762263
1999,13,762263
1999,14,781652
1999,15,781652
1999,16,781652
1999,17,781652
1999,18,781652
1999,19,894114
1999,20,894114
1999,21,894114
1999,22,894114
1999,23,915949
1999,24,915949
1999,25,915949
1999,26,915949
1999,27,811449
1999,28,811449
1999,29,811449
1999,30,811449
1999,31,811449
1999,32,673443
1999,33,673443
1999,34,673443
1999,35,673443
1999,36,613525
1999,37,613525
1999,38,613525
1999,39,613525
1999,40,566066
1999,41,566066
1999,42,566066
1999,43,566066
1999,44,566066
1999,45,540244
1999,46,540244
1999,47,540244
1999,48,540244
1999,49,510033
1999,50,510033
1999,51,510033
1999,52,510033
2000,1,604763
2000,2,604763
2000,3,604763
2000,4,604763
2000,5,604763
2000,6,781986
2000,7,781986
2000,8,781986
2000,9,781986
2000,10,786129
2000,11,786129
2000,12,786129
2000,13,786129
2000,14,843819
2000,15,843819
2000,16,843819
2000,17,843819
2000,18,843819
2000,19,933495
2000,20,933495
2000,21,933495
2000,22,933495
2000,23,900694
2000,24,900694
2000,25,900694
2000,26,900694
2000,27,833632
2000,28,833632
2000,29,833632
2000,30,833632
2000,31,833632
2000,32,748130
2000,33,748130
2000,34,748130
2000,35,748130
2000,36,702880
2000,37,702880
2000,38,702880
2000,39,702880
2000,40,702880
2000,41,663886
2000,42,663886
2000,43,663886
2000,44,663886
2000,45,623198
2000,46,623198
2000,47,623198
2000,48,623198
2000,49,601363
2000,50,601363
2000,51,601363
2000,52,601363
